   ;                                  Time Variables                ;;;;               Implicit Convergence                   ;;;;               Time Discretisation Error                          ;;;
                                 % TIME    ;  TIMEN    ;    DTIMEU   ; LOOPCT ;   RELXCC   ;        NRLXCC         ;   ENBALT   ;    ERRT     ;        NERRMAX        ;   DT OPT  ;
 1 ------------------------->   75.58685 % ; 12880.000 ;   10.00000  ;     31 ; -7.659e-005 ;     4300 (processing) ; 3.130e-004 ;  4.545e-002 ;     4300 (processing) ;    11.706 
 1 ------------------------->   76.17371 % ; 12980.000 ;   10.00000  ;     29 ; -8.066e-005 ;     4300 (processing) ; 3.795e-004 ;  5.895e-001 ;     3600 (processing) ;     4.982 
 1 ------------------------->   76.76056 % ; 13080.000 ;   10.00000  ;     30 ; -6.530e-005 ;     4300 (processing) ; 2.509e-004 ;  1.233e-002 ;     3400 (processing) ;    18.081 
 1 ------------------------->   77.34742 % ; 13180.000 ;   10.00000  ;     24 ; -8.430e-005 ;     4300 (processing) ; 3.284e-004 ;  5.796e-003 ;     4600 (processing) ;    23.257 
 1 ------------------------->   77.93427 % ; 13280.000 ;   10.00000  ;     30 ; 2.551e-005 ;     4300 (processing) ; 1.028e-004 ;  6.587e-003 ;     4600 (processing) ;    22.285 
 1 ------------------------->   78.52113 % ; 13380.000 ;   10.00000  ;     26 ; -9.687e-005 ;     4300 (processing) ; 3.521e-004 ;  6.020e-003 ;     4600 (processing) ;    22.963 
 1 ------------------------->   79.10798 % ; 13480.000 ;   10.00000  ;     44 ; -9.141e-005 ;     4300 (processing) ; 3.180e-004 ;  1.562e-002 ;     4600 (processing) ;    16.711 
 1 ------------------------->   79.69484 % ; 13580.000 ;   10.00000  ;     37 ; -7.768e-005 ;     4300 (processing) ; 3.014e-004 ;  2.183e-002 ;     4600 (processing) ;    14.947 
 1 ------------------------->   80.23474 % ; 13672.000 ;   10.00000  ;     27 ; -9.301e-005 ;     4300 (processing) ; 3.659e-004 ;  4.502e-002 ;     4300 (processing) ;    11.743 
 1 ------------------------->   80.82160 % ; 13772.000 ;   10.00000  ;     31 ; 7.661e-005 ;     4300 (processing) ; 3.360e-004 ;  3.802e-002 ;     4600 (processing) ;    12.423 
 1 ------------------------->   81.40845 % ; 13872.000 ;   10.00000  ;     25 ; 3.379e-005 ;     4600 (processing) ; 1.647e-004 ;  5.387e-002 ;     4300 (processing) ;    11.061 
 1 ------------------------->   81.99531 % ; 13972.000 ;   10.00000  ;     30 ; -9.965e-005 ;     4300 (processing) ; 3.599e-004 ;  8.231e-003 ;     4600 (processing) ;    20.690 
 1 ------------------------->   82.58216 % ; 14072.000 ;   10.00000  ;     48 ; -9.031e-005 ;     4300 (processing) ; 3.385e-004 ;  1.755e-002 ;     4600 (processing) ;    16.075 
 1 ------------------------->   83.16901 % ; 14172.000 ;   10.00000  ;     33 ; -8.736e-005 ;     4300 (processing) ; 3.293e-004 ;  2.480e-002 ;     4600 (processing) ;    14.325 
 1 ------------------------->   83.75587 % ; 14272.000 ;   10.00000  ;     28 ; 3.621e-005 ;     4600 (processing) ; 1.529e-004 ;  1.604e-002 ;     4600 (processing) ;    16.566 
 1 ------------------------->   84.34272 % ; 14372.000 ;   10.00000  ;      4 ; 7.542e-005 ;     4300 (processing) ; 4.974e-004 ;  9.371e-003 ;     4300 (processing) ;    19.814 
 1 ------------------------->   84.92958 % ; 14472.000 ;   10.00000  ;     26 ; -6.638e-005 ;     4300 (processing) ; 2.711e-004 ;  2.865e-002 ;     4300 (processing) ;    13.653 
 1 ------------------------->   85.46948 % ; 14564.000 ;   10.00000  ;     30 ; 8.887e-005 ;     4300 (processing) ; 3.368e-004 ;  3.217e-002 ;     4300 (processing) ;    13.135 
 1 ------------------------->   86.05634 % ; 14664.000 ;   10.00000  ;      3 ; 9.586e-005 ;     5600 (processing) ; 5.483e-004 ;  4.302e-002 ;     4300 (processing) ;    11.923 
 1 ------------------------->   86.64319 % ; 14764.000 ;   10.00000  ;     30 ; 4.021e-005 ;     4600 (processing) ; 1.699e-004 ;  1.836e-002 ;     4300 (processing) ;    15.836 
 1 ------------------------->   87.23005 % ; 14864.000 ;   10.00000  ;     28 ; -5.745e-005 ;     4300 (processing) ; 2.212e-004 ;  4.140e-002 ;     4300 (processing) ;    12.075 
 1 ------------------------->   87.81690 % ; 14964.000 ;   10.00000  ;     34 ; -4.529e-005 ;     4300 (processing) ; 1.688e-004 ;  7.958e-002 ;     4900 (processing) ;     9.712 
 1 ------------------------->   88.40376 % ; 15064.000 ;   10.00000  ;     28 ; -5.633e-005 ;     4300 (processing) ; 2.201e-004 ;  3.388e-002 ;     4300 (processing) ;    12.910 
 1 ------------------------->   88.99061 % ; 15164.000 ;   10.00000  ;      5 ; 9.244e-005 ;      700 (processing) ; 7.369e-004 ;  1.027e-002 ;      900 (processing) ;    19.216 
 1 ------------------------->   89.57746 % ; 15264.000 ;   10.00000  ;     31 ; -6.042e-005 ;     4300 (processing) ; 2.724e-004 ;  1.193e-002 ;      900 (processing) ;    18.282 
 1 ------------------------->   90.11737 % ; 15356.000 ;   10.00000  ;     31 ; 5.253e-005 ;     4300 (processing) ; 2.217e-004 ;  1.417e-002 ;     4300 (processing) ;    17.262 
 1 ------------------------->   90.70423 % ; 15456.000 ;   10.00000  ;     24 ; 6.059e-005 ;     4600 (processing) ; 2.748e-004 ;  1.553e-002 ;     4600 (processing) ;    16.743 
 1 ------------------------->   91.29108 % ; 15556.000 ;   10.00000  ;     28 ; -6.598e-005 ;     4300 (processing) ; 2.748e-004 ;  4.003e-002 ;     4600 (processing) ;    12.212 
 1 ------------------------->   91.87793 % ; 15656.000 ;   10.00000  ;     48 ; 9.017e-005 ;     4300 (processing) ; 3.339e-004 ;  2.191e-002 ;     4600 (processing) ;    14.930 
 1 ------------------------->   92.46479 % ; 15756.000 ;   10.00000  ;     27 ; 9.254e-005 ;     4300 (processing) ; 3.468e-004 ;  3.524e-002 ;     4300 (processing) ;    12.742 
 1 ------------------------->   93.05164 % ; 15856.000 ;   10.00000  ;     24 ; -4.078e-005 ;     4300 (processing) ; 1.733e-004 ;  1.184e-002 ;      900 (processing) ;    18.330 
 1 ------------------------->   93.63850 % ; 15956.000 ;   10.00000  ;     28 ; 9.806e-005 ;     4300 (processing) ; 3.685e-004 ;  1.235e-002 ;      900 (processing) ;    18.071 
 1 ------------------------->   94.22535 % ; 16056.000 ;   10.00000  ;     25 ; -7.316e-005 ;     4300 (processing) ; 3.466e-004 ;  3.571e-002 ;     4300 (processing) ;    12.686 
 1 ------------------------->   94.81221 % ; 16156.000 ;   10.00000  ;     28 ; 3.670e-005 ;     4300 (processing) ; 1.537e-004 ;  1.211e-002 ;     4600 (processing) ;    18.191 
 1 ------------------------->   95.35211 % ; 16248.000 ;   10.00000  ;     27 ; 5.624e-005 ;     4600 (processing) ; 2.847e-004 ;  1.884e-002 ;     4300 (processing) ;    15.698 
 1 ------------------------->   95.93897 % ; 16348.000 ;   10.00000  ;     27 ; -8.871e-005 ;     4300 (processing) ; 3.361e-004 ;  2.158e-002 ;     4300 (processing) ;    15.004 
 1 ------------------------->   96.52582 % ; 16448.000 ;   10.00000  ;     28 ; -3.739e-005 ;     4600 (processing) ; 1.651e-004 ;  1.403e-002 ;     4600 (processing) ;    17.320 
 1 ------------------------->   97.11268 % ; 16548.000 ;   10.00000  ;     44 ; 5.996e-005 ;     4300 (processing) ; 2.265e-004 ;  1.462e-002 ;      900 (processing) ;    17.082 
 1 ------------------------->   97.69953 % ; 16648.000 ;   10.00000  ;     27 ; 8.988e-005 ;     4300 (processing) ; 3.655e-004 ;  4.676e-002 ;     4300 (processing) ;    11.595 
 1 ------------------------->   98.28638 % ; 16748.000 ;   10.00000  ;     24 ; -3.913e-005 ;     4300 (processing) ; 1.797e-004 ;  1.704e-002 ;     4300 (processing) ;    16.235 
 1 ------------------------->   98.87324 % ; 16848.000 ;   10.00000  ;     29 ; 5.160e-005 ;     4300 (processing) ; 2.417e-004 ;  2.378e-002 ;     4600 (processing) ;    14.526 
 1 ------------------------->   99.46009 % ; 16948.000 ;   10.00000  ;     26 ; -6.891e-005 ;     4300 (processing) ; 2.948e-004 ;  1.544e-002 ;     4600 (processing) ;    16.777 
 1 ------------------------->  100.00000 % ; 17040.000 ;    6.00000  ;     22 ; -8.326e-005 ;     4300 (processing) ; 3.091e-004 ;  1.409e-002 ;     4300 (processing) ;    10.378 
